% this file was created on 13-Jun-2013 18:08:00 
%
% SC:        Cluster 1 
% Intrument: EFW 
% Signal:    P 
% Sensor:    1234 
% Coord Sys: sc 
%
% comment:   this signal is averaged from all probes available at the time 
%
%
% Time from: 27-May-2011 00:00:00 
%
% time        P1234     
% [s]         [V]       
28482.095616   -9.881 
28482.295611   -9.705 
28482.495606   -9.615 
28482.695601   -9.649 
28482.895597   -9.827 
28483.095592   -9.896 
28483.295587  -10.130 
28483.495582  -10.026 
28483.695578   -9.986 
28483.895573   -9.948 
28484.095568   -9.693 
28484.295563   -9.494 
28484.495557   -9.283 
28484.695552   -9.210 
28484.895547   -9.281 
28485.095542   -9.302 
28485.295537   -9.329 
28485.495533   -9.369 
28485.695528   -9.316 
28485.895523   -9.356 
28486.095518   -9.249 
28486.295514   -9.105 
28486.495509   -9.069 
28486.695504   -8.904 
28486.895499   -8.986 
28487.095495   -9.038 
28487.295490   -9.128 
28487.495485   -9.251 
28487.695480   -9.201 
28487.895475   -9.193 
28488.095470   -9.174 
28488.295466   -9.130 
28488.495461   -8.938 
28488.695456   -8.691 
28488.895451   -8.636 
28489.095447   -8.682 
28489.295442   -8.737 
28489.495437   -8.731 
28489.695432   -8.871 
28489.895427   -8.967 
28490.095423   -8.988 
28490.295418   -8.982 
28490.495413   -8.940 
28490.695408   -8.963 
28490.895403   -8.777 
28491.095399   -8.869 
28491.295394   -9.297 
28491.495389   -9.536 
28491.695385   -9.902 
28491.895380   -9.961 
28492.095375  -10.287 
28492.295370  -10.293 
28492.495365  -10.260 
28492.695361  -10.304 
28492.895356  -10.251 
28493.095351  -10.122 
28493.295346  -10.124 
28493.495342  -10.201 
28493.695337  -10.239 
28493.895332  -10.306 
28494.095327  -10.172 
28494.295322  -10.197 
28494.495317  -10.065 
28494.695312   -9.793 
28494.895307   -9.657 
28495.095302   -9.523 
28495.295297   -9.540 
28495.495292   -9.693 
28495.695288   -9.862 
28495.895283  -10.072 
28496.095278  -10.226 
28496.295273  -10.350 
28496.495269  -10.471 
28496.695264  -10.051 
28496.895259   -9.908 
28497.095254   -9.565 
28497.295249   -9.375 
28497.495245   -9.636 
28497.695240   -9.641 
28497.895235  -10.038 
28498.095230  -10.459 
28498.295226  -10.358 
28498.495221  -10.954 
28498.695216  -10.486 
28498.895211  -10.069 
28499.095206   -9.601 
28499.295202   -9.178 
28499.495196   -9.532 
28499.695191   -9.413 
28499.895186   -9.605 
28500.095181   -9.766 
28500.295177   -9.887 
28500.495172  -10.159 
28500.695167  -10.358 
28500.895162   -9.841 
28501.095158   -9.674 
28501.295153   -9.519 
28501.495148   -9.287 
28501.695143   -9.178 
28501.895139   -9.396 
28502.095134   -9.331 
28502.295129   -9.463 
28502.495124   -9.496 
28502.695120   -9.638 
28502.895115   -9.450 
28503.095110   -9.410 
28503.295105   -9.492 
28503.495100   -9.210 
28503.695096   -9.498 
28503.895091   -9.745 
28504.095086   -9.670 
28504.295081   -9.867 
28504.495076  -10.377 
28504.695071  -10.061 
28504.895066  -10.088 
28505.095062   -9.772 
28505.295057   -9.641 
28505.495052   -9.396 
28505.695048   -9.239 
28505.895043   -9.224 
28506.095038   -9.352 
28506.295033   -9.398 
28506.495028   -9.440 
28506.695024   -9.500 
28506.895019   -9.498 
28507.095014   -9.419 
28507.295009   -9.226 
28507.495005   -9.258 
28507.695000   -9.306 
28507.894995   -9.615 
28508.094990   -9.852 
28508.294986   -9.954 
28508.494981  -10.147 
28508.694976  -10.057 
28508.894971  -10.105 
28509.094966  -10.159 
28509.294962  -10.220 
28509.494957   -9.950 
28509.694952   -9.758 
28509.894948   -9.745 
28510.094943   -9.844 
28510.294938   -9.883 
28510.494933   -9.917 
28510.694928   -9.923 
28510.894923  -10.155 
28511.094918  -10.069 
28511.294914  -10.138 
28511.494909   -9.950 
28511.694904   -9.933 
28511.894900   -9.823 
28512.094895  -10.019 
28512.294890  -10.090 
28512.494885  -10.369 
28512.694880  -10.454 
28512.894876  -10.563 
28513.094871  -10.567 
28513.294866  -10.576 
28513.494861  -10.320 
28513.694857  -10.452 
28513.894852   -9.950 
28514.094847   -9.720 
28514.294842   -9.735 
28514.494838   -9.833 
28514.694833   -9.800 
28514.894828   -9.894 
28515.094823   -9.906 
28515.294818   -9.887 
28515.494812   -9.948 
28515.694807   -9.724 
28515.894803   -9.758 
28516.094798   -9.538 
28516.294793   -9.638 
28516.494788   -9.839 
28516.694783   -9.936 
28516.894779  -10.118 
28517.094774  -10.099 
28517.294769   -9.969 
28517.494764  -10.220 
28517.694760   -9.829 
28517.894755   -9.657 
28518.094750   -9.668 
28518.294745   -9.224 
28518.494740   -9.277 
28518.694736   -9.354 
28518.894731   -9.408 
28519.094726   -9.534 
28519.294721   -9.595 
28519.494717   -9.657 
28519.694712   -9.613 
28519.894707   -9.488 
28520.094702   -9.400 
28520.294698   -9.172 
28520.494694   -9.310 
28520.694689   -9.492 
28520.894684   -9.659 
28521.094679   -9.804 
28521.294674   -9.806 
28521.494670   -9.714 
28521.694665   -9.768 
28521.894660   -9.609 
28522.094655   -9.772 
28522.294651   -9.463 
28522.494646   -9.344 
28522.694641   -9.262 
28522.894636   -9.494 
28523.094631   -9.530 
28523.294627   -9.682 
28523.494622   -9.915 
28523.694617   -9.986 
28523.894612  -10.040 
28524.094608  -10.023 
28524.294603  -10.120 
28524.494598   -9.894 
28524.694593   -9.856 
28524.894588  -10.013 
28525.094584  -10.053 
28525.294579  -10.101 
28525.494572  -10.067 
28525.694567  -10.009 
28525.894562  -10.155 
28526.094558  -10.026 
28526.294553   -9.586 
28526.494548   -9.454 
28526.694543   -9.264 
28526.894538   -9.297 
28527.094534   -9.427 
28527.294529   -9.454 
28527.494524   -9.540 
28527.694519   -9.592 
28527.894514   -9.676 
28528.094510   -9.754 
28528.294505   -9.672 
28528.494500   -9.657 
28528.694495   -9.484 
28528.894490   -9.553 
28529.094486   -9.745 
28529.294481   -9.963 
28529.494476  -10.051 
28529.694472  -10.233 
28529.894467  -10.272 
28530.094462  -10.277 
28530.294457  -10.302 
28530.494452   -9.852 
28530.694447   -9.795 
28530.894442   -9.473 
28531.094437   -9.482 
28531.294432   -9.632 
28531.494427   -9.739 
28531.694423   -9.892 
28531.894418  -10.145 
28532.094413  -10.015 
28532.294408  -10.176 
28532.494404   -9.844 
28532.694399   -9.994 
28532.894394   -9.779 
28533.094389   -9.586 
28533.294384   -9.747 
28533.494380   -9.699 
28533.694375   -9.846 
28533.894370   -9.946 
28534.094365   -9.950 
28534.294361   -9.915 
28534.494356   -9.804 
28534.694351 1570000000.000 
28534.894346 1570000000.000 
28535.094341 1570000000.000 
28535.294337 1570000000.000 
28535.494331 1570000000.000 
28535.694326 1570000000.000 
28535.894321 1570000000.000 
28536.094316 1570000000.000 
28536.294312 1570000000.000 
28536.494307 1570000000.000 
28536.694302 1570000000.000 
28536.894297 1570000000.000 
28537.094292 1570000000.000 
28537.294288 1570000000.000 
28537.494283 1570000000.000 
28537.694278 1570000000.000 
28537.894273 1570000000.000 
28538.094269 1570000000.000 
28538.294264 1570000000.000 
28538.494259 1570000000.000 
28538.694254   -9.950 
28538.894249   -9.890 
28539.094244   -9.837 
28539.294240   -9.695 
28539.494235   -9.856 
28539.694230   -9.762 
28539.894225   -9.689 
28540.094221   -9.793 
28540.294216   -9.797 
28540.494210  -10.023 
28540.694206  -10.103 
28540.894201   -9.929 
28541.094196   -9.825 
28541.294191   -9.783 
28541.494186   -9.768 
28541.694182  -10.059 
28541.894177  -10.329 
28542.094172  -10.563 
28542.294167  -10.837 
28542.494163  -10.852 
28542.694158  -10.936 
28542.894153  -10.969 
28543.094148  -10.205 
28543.294143   -9.988 
28543.494138   -9.528 
28543.694134   -9.454 
28543.894129   -9.659 
28544.094124   -9.833 
28544.294119   -9.950 
28544.494115  -10.166 
28544.694110   -9.996 
28544.894105  -10.013 
28545.094100   -9.950 
28545.294096   -9.791 
28545.494091   -9.532 
28545.694086   -9.396 
28545.894081   -9.580 
28546.094076   -9.666 
28546.294072   -9.645 
28546.494066   -9.722 
28546.694061   -9.791 
28546.894056   -9.609 
28547.094051   -9.622 
28547.294047   -9.291 
28547.494042   -9.124 
28547.694037   -8.904 
28547.894032   -8.864 
28548.094027   -9.032 
28548.294023   -9.228 
28548.494018   -9.268 
28548.694013   -9.515 
28548.894008   -9.404 
28549.094003   -9.563 
28549.293999   -9.423 
28549.493994   -9.369 
28549.693989   -9.226 
28549.893984   -9.136 
28550.093979   -9.440 
28550.293975   -9.611 
28550.493970   -9.946 
28550.693965   -9.791 
28550.893960   -9.896 
28551.093956   -9.844 
28551.293951   -9.802 
28551.493945   -9.701 
28551.693940   -9.670 
28551.893935   -9.283 
28552.093931   -9.396 
28552.293926   -9.777 
28552.493921   -9.992 
28552.693917  -10.268 
28552.893912  -10.350 
28553.093907  -10.469 
28553.293902  -10.511 
28553.493897  -10.285 
28553.693892   -9.971 
28553.893888   -9.890 
28554.093883   -9.611 
28554.293878   -9.797 
28554.493873   -9.904 
28554.693868   -9.984 
28554.893863  -10.159 
28555.093859  -10.362 
28555.293854  -10.486 
28555.493849  -10.333 
28555.693845  -10.216 
28555.893840  -10.153 
28556.093835   -9.965 
28556.293830   -9.936 
28556.493824  -10.021 
28556.693820  -10.069 
28556.893815  -10.109 
28557.093810  -10.111 
28557.293805  -10.078 
28557.493800   -9.961 
28557.693796   -9.747 
28557.893791   -9.576 
28558.093786   -9.595 
28558.293781   -9.410 
28558.493777   -9.492 
28558.693772   -9.747 
28558.893767   -9.887 
28559.093762  -10.136 
28559.293757  -10.235 
28559.493752  -10.224 
28559.693748  -10.097 
28559.893743   -9.877 
28560.093738   -9.737 
28560.293733   -9.538 
28560.493728   -9.517 
28560.693724   -9.743 
28560.893719   -9.800 
28561.093714  -10.101 
28561.293709  -10.385 
28561.493704  -10.659 
28561.693699  -10.810 
28561.893694  -11.147 
28562.093690  -10.789 
28562.293685  -10.647 
28562.493680  -10.201 
28562.693675  -10.159 
28562.893670  -10.072 
28563.093666  -10.101 
28563.293661  -10.402 
28563.493656  -10.565 
28563.693651  -10.668 
28563.893646  -11.176 
28564.093642  -10.586 
28564.293637  -10.701 
28564.493632  -10.722 
28564.693627  -10.415 
28564.893622  -10.509 
28565.093617  -10.603 
28565.293613  -10.622 
28565.493608  -10.837 
28565.693603  -10.789 
28565.893598  -10.783 
28566.093594  -10.678 
28566.293589  -10.484 
28566.493583  -10.724 
28566.693579  -10.534 
28566.893574  -10.664 
28567.093569  -10.772 
28567.293564  -10.875 
28567.493559  -11.166 
28567.693555  -11.157 
28567.893550  -11.331 
28568.093545  -11.260 
28568.293540  -11.111 
28568.493535  -10.984 
28568.693531  -10.814 
28568.893526  -10.624 
28569.093521  -10.613 
28569.293516  -10.668 
28569.493511  -10.482 
28569.693506  -10.450 
28569.893502  -10.419 
28570.093497  -10.473 
28570.293492  -10.333 
28570.493487   -9.969 
28570.693482   -9.668 
28570.893477   -9.377 
28571.093473   -9.647 
28571.293468   -9.846 
28571.493462   -9.950 
28571.693457  -10.203 
28571.893452  -10.341 
28572.093447  -10.404 
28572.293442  -10.446 
28572.493438  -10.162 
28572.693433   -9.929 
28572.893428   -9.632 
28573.093423   -9.578 
28573.293419   -9.563 
28573.493414   -9.536 
28573.693409   -9.557 
28573.893404   -9.797 
28574.093399   -9.871 
28574.293395  -10.005 
28574.493390   -9.860 
28574.693385   -9.523 
28574.893380   -9.446 
28575.093375   -9.270 
28575.293370   -9.346 
28575.493366   -9.538 
28575.693361   -9.636 
28575.893356   -9.892 
28576.093351   -9.758 
28576.293346   -9.743 
28576.493342   -9.649 
28576.693337   -9.492 
28576.893332   -9.337 
28577.093327   -9.155 
28577.293323   -9.084 
28577.493317   -9.164 
28577.693312   -9.195 
28577.893307   -9.247 
28578.093303   -9.291 
28578.293298   -9.509 
28578.493293   -9.421 
28578.693288   -9.427 
28578.893283   -9.272 
28579.093279   -9.195 
28579.293274   -8.881 
28579.493269   -8.783 
28579.693264   -8.722 
28579.893259   -9.007 
28580.093255   -9.082 
28580.293250   -9.224 
28580.493245   -9.195 
28580.693240   -9.130 
28580.893235   -8.959 
28581.093231   -8.879 
28581.293226   -9.028 
28581.493221   -8.994 
28581.693216   -9.208 
28581.893211   -9.072 
28582.093207   -9.151 
28582.293202   -9.149 
28582.493196   -9.118 
28582.693192   -9.061 
28582.893187   -8.908 
28583.093182   -8.733 
28583.293177   -8.691 
28583.493173   -8.603 
28583.693168   -8.567 
28583.893163   -8.821 
28584.093158   -8.961 
28584.293154   -8.816 
28584.493149   -8.887 
28584.693144   -8.998 
28584.893139   -9.262 
28585.093134   -9.337 
28585.293129   -9.306 
28585.493124   -9.049 
28585.693120   -8.751 
28585.893115   -8.603 
28586.093110   -8.490 
28586.293105   -8.452 
28586.493100   -8.536 
28586.693096   -8.609 
28586.893091   -8.693 
28587.093086   -8.645 
28587.293081   -8.538 
28587.493076   -8.557 
28587.693071   -8.457 
28587.893066   -8.496 
28588.093062   -8.488 
28588.293057   -8.582 
28588.493052   -8.764 
28588.693047   -8.726 
28588.893042   -8.756 
28589.093038   -8.902 
28589.293033   -9.239 
28589.493028   -9.325 
28589.693023   -8.762 
28589.893018   -8.557 
28590.093014   -8.739 
28590.293009   -8.559 
28590.493004   -8.781 
28590.692999   -8.632 
28590.892994   -8.496 
28591.092990   -8.662 
28591.292985   -8.649 
28591.492980   -8.360 
28591.692975   -8.279 
28591.892970   -8.101 
28592.092966   -8.208 
28592.292961   -7.957 
28592.492954   -8.053 
28592.692950   -8.149 
28592.892945   -8.124 
28593.092940   -8.111 
28593.292935   -8.182 
28593.492930   -8.101 
28593.692926   -8.335 
28593.892921   -7.948 
28594.092916   -7.816 
28594.292911   -7.835 
28594.492906   -8.120 
28594.692902   -8.053 
28594.892897   -8.113 
28595.092892   -8.201 
28595.292887   -8.088 
28595.492882   -8.105 
28595.692878   -8.000 
28595.892873   -7.988 
28596.092868   -7.747 
28596.292863   -7.877 
28596.492858   -7.885 
28596.692854   -7.896 
28596.892849   -7.984 
28597.092844   -8.023 
28597.292839   -8.030 
28597.492834   -8.063 
28597.692829   -7.936 
28597.892824   -7.925 
28598.092820   -8.111 
28598.292815   -7.963 
28598.492810   -8.325 
28598.692805   -8.375 
28598.892800   -8.189 
28599.092796   -8.235 
28599.292791   -8.553 
28599.492786   -9.220 
28599.692781   -9.285 
28599.892776   -8.896 
28600.092772   -9.030 
28600.292767   -8.325 
28600.492762   -8.362 
28600.692757   -8.122 
28600.892752   -8.065 
28601.092748   -8.118 
28601.292743   -8.124 
28601.492738   -8.145 
28601.692734   -8.105 
28601.892729   -8.099 
28602.092724   -8.063 
28602.292719   -8.042 
28602.492713   -8.034 
28602.692708   -8.042 
28602.892704   -8.172 
28603.092699   -8.427 
28603.292694   -8.302 
28603.492689   -8.341 
28603.692685   -8.247 
28603.892680   -8.628 
28604.092675   -8.398 
28604.292670   -8.298 
28604.492666   -8.176 
28604.692661   -8.228 
28604.892656   -8.329 
28605.092651   -8.438 
28605.292646   -8.582 
28605.492642   -8.678 
28605.692637   -8.703 
28605.892632   -8.747 
28606.092627   -8.641 
28606.292623   -8.565 
28606.492618   -8.463 
28606.692613   -8.323 
28606.892608   -8.364 
28607.092603   -8.459 
28607.292598   -8.576 
28607.492593   -8.574 
28607.692588   -8.634 
28607.892583   -8.662 
28608.092578   -8.599 
28608.292574   -8.542 
28608.492569   -8.496 
28608.692564   -8.417 
28608.892559   -8.404 
28609.092555   -8.494 
28609.292550   -8.718 
28609.492545   -8.701 
28609.692540   -8.745 
28609.892535   -8.772 
28610.092531   -8.787 
28610.292526   -8.791 
28610.492521   -8.657 
28610.692516   -8.578 
28610.892511   -8.431 
28611.092507   -8.448 
28611.292502   -8.542 
28611.492497   -8.613 
28611.692492   -8.835 
28611.892488   -8.837 
28612.092483   -8.762 
28612.292478   -9.055 
28612.492473   -8.699 
28612.692469   -8.680 
28612.892464   -8.385 
28613.092459   -8.436 
28613.292454   -8.291 
28613.492449   -8.295 
28613.692445   -8.540 
28613.892440   -8.408 
28614.092435   -8.377 
28614.292430   -8.350 
28614.492425   -8.333 
28614.692420   -8.214 
28614.892416   -8.122 
28615.092411   -8.061 
28615.292406   -8.017 
28615.492401   -8.103 
28615.692397   -8.199 
28615.892392   -8.247 
28616.092387   -8.277 
28616.292382   -8.279 
28616.492378   -8.270 
28616.692373   -8.251 
28616.892368   -8.101 
28617.092363   -8.013 
28617.292358   -8.009 
28617.492354   -8.134 
28617.692349   -8.352 
28617.892344   -8.473 
28618.092339   -8.440 
28618.292335   -8.636 
28618.492329   -8.586 
28618.692324   -8.396 
28618.892319   -8.377 
28619.092314   -8.237 
28619.292310   -7.988 
28619.492305   -7.982 
28619.692300   -8.030 
28619.892296   -8.074 
28620.092291   -8.092 
28620.292286   -8.111 
28620.492281   -8.124 
28620.692276   -8.126 
28620.892272   -8.057 
28621.092267   -7.996 
28621.292262   -7.921 
28621.492257   -7.890 
28621.692252   -7.982 
28621.892248   -8.053 
28622.092243   -8.174 
28622.292238   -8.218 
28622.492233   -8.312 
28622.692229   -8.243 
28622.892224   -8.176 
28623.092219   -8.122 
28623.292214   -8.053 
28623.492209   -7.982 
28623.692204   -8.017 
28623.892200   -8.082 
28624.092195   -8.141 
28624.292190   -8.178 
28624.492185   -8.264 
